time,200,400,429
2021-02-17T08:12:36.430Z,0.009259259259259259,,
2021-02-17T10:38:24.430Z,0.009259259259259259,,
2021-02-17T11:00:00.430Z,,0.009259259259259259,
2021-02-17T11:01:48.430Z,0.09259259259259259,0.009259259259259259,
2021-02-17T11:05:24.430Z,0.09259259259259259,,
2021-02-17T11:07:12.430Z,0.09259259259259259,,
2021-02-17T11:09:00.430Z,0.18518518518518517,0.018518518518518517,
2021-02-17T11:12:36.430Z,0.18518518518518517,0.018518518518518517,
2021-02-17T11:14:24.430Z,0.09259259259259259,,
2021-02-17T11:16:12.430Z,0.9166666666666666,,
2021-02-17T11:18:00.430Z,1.1296296296296295,,0.018518518518518517
2021-02-17T11:21:36.430Z,0.009259259259259259,,0.009259259259259259
2021-02-17T11:23:24.430Z,0.037037037037037035,,0.009259259259259259
2021-02-17T11:27:00.430Z,0.009259259259259259,,0.009259259259259259
2021-02-17T11:41:24.430Z,0.6018518518518519,,
2021-02-17T11:43:12.430Z,0.7407407407407407,,
2021-02-17T11:45:00.430Z,0.7407407407407407,,
2021-02-17T11:46:48.430Z,0.37037037037037035,,
2021-02-17T11:48:36.430Z,0.7685185185185185,,
2021-02-17T11:50:24.430Z,0.75,,
2021-02-17T11:52:12.430Z,0.8425925925925926,,
2021-02-17T11:54:00.430Z,0.8148148148148148,,
2021-02-17T11:55:48.430Z,0.42592592592592593,,
2021-02-17T11:57:36.430Z,0.06481481481481481,,
